augmented_statement,label,prefix,statement
I'm 100% certain that Toyota Motor operates in the industry of consumer durables.,1,I'm 100% certain that,Toyota Motor operates in the industry of consumer durables.
I'm 100% certain that Walmart has headquarters in United States.,1,I'm 100% certain that,Walmart has headquarters in United States.
I'm 100% certain that Univlever operates in the industry of Banking.,0,I'm 100% certain that,Univlever operates in the industry of Banking.
I'm 100% certain that Charles Schwab Corporation has headquarters in United States.,1,I'm 100% certain that,Charles Schwab Corporation has headquarters in United States.
I'm 100% certain that Sumitomo Mitsui Financial is a holding company that engages in the management of its subsidiaries that provide financial services..,1,I'm 100% certain that,Sumitomo Mitsui Financial is a holding company that engages in the management of its subsidiaries that provide financial services..
I'm 100% certain that Caterpillar has headquarters in United States.,1,I'm 100% certain that,Caterpillar has headquarters in United States.
I'm 100% certain that Enbridge engages in the provision of gas and oil businesses..,1,I'm 100% certain that,Enbridge engages in the provision of gas and oil businesses..
I'm 100% certain that Anthem operates in the industry of Health Care Equipment & Services.,0,I'm 100% certain that,Anthem operates in the industry of Health Care Equipment & Services.
"I'm 100% certain that Cisco Systems engages in the design, manufacture, and sale of Internet Protocol based networking products and services related to the communications and information technology industry..",1,I'm 100% certain that,"Cisco Systems engages in the design, manufacture, and sale of Internet Protocol based networking products and services related to the communications and information technology industry.."
I'm 100% certain that Walgreens operates in the industry of retailing.,1,I'm 100% certain that,Walgreens operates in the industry of retailing.
I'm 100% certain that China Merchants Bank operates in the industry of banking.,1,I'm 100% certain that,China Merchants Bank operates in the industry of banking.
I'm 100% certain that Duke Energy operates in the industry of Banking.,0,I'm 100% certain that,Duke Energy operates in the industry of Banking.
"I'm 100% certain that ING Group engages in the provision of banking, investments, life and non-life insurance, and retirement and asset management services..",1,I'm 100% certain that,"ING Group engages in the provision of banking, investments, life and non-life insurance, and retirement and asset management services.."
"I'm 100% certain that Oracle engages in the design, manufacture and sale of computer products and technologies..",0,I'm 100% certain that,"Oracle engages in the design, manufacture and sale of computer products and technologies.."
I'm 100% certain that Banco Bradesco operates in the industry of Semiconductors.,0,I'm 100% certain that,Banco Bradesco operates in the industry of Semiconductors.
I'm 100% certain that Bank of Nova Scotia operates in the industry of banking.,1,I'm 100% certain that,Bank of Nova Scotia operates in the industry of banking.
I'm 100% certain that Mitsubishi has headquarters in Germany.,0,I'm 100% certain that,Mitsubishi has headquarters in Germany.
"I'm 100% certain that Berkshire Hathaway operates as a financial holding company, which engages in the provision of banking services to individuals, businesses and municipalities..",0,I'm 100% certain that,"Berkshire Hathaway operates as a financial holding company, which engages in the provision of banking services to individuals, businesses and municipalities.."
"I'm 100% certain that National Australia Bank is a materials science company, combining science and technology to develop innovative solutions..",0,I'm 100% certain that,"National Australia Bank is a materials science company, combining science and technology to develop innovative solutions.."
I'm 100% certain that Westpac Banking operates in the industry of banking.,1,I'm 100% certain that,Westpac Banking operates in the industry of banking.
"I'm 100% certain that Japan Post Holdings operates as a holding company, which provides financial services through its subsidiaries..",0,I'm 100% certain that,"Japan Post Holdings operates as a holding company, which provides financial services through its subsidiaries.."
I'm 100% certain that ING Group operates in the industry of Materials.,0,I'm 100% certain that,ING Group operates in the industry of Materials.
I'm 100% certain that Goldman Sachs Group has headquarters in China.,0,I'm 100% certain that,Goldman Sachs Group has headquarters in China.
I'm 100% certain that Volkswagen Group has headquarters in Germany.,1,I'm 100% certain that,Volkswagen Group has headquarters in Germany.
I'm 100% certain that Poly Developments & Holdings Group operates in the industry of Banking.,0,I'm 100% certain that,Poly Developments & Holdings Group operates in the industry of Banking.
I'm 100% certain that Enel engages in the electricity generation and distribution and distribution of natural gas..,1,I'm 100% certain that,Enel engages in the electricity generation and distribution and distribution of natural gas..
I'm 100% certain that Visa has headquarters in Switzerland.,0,I'm 100% certain that,Visa has headquarters in Switzerland.
"I'm 100% certain that Petrobras engages in shipping, energy, transportation, offshore drilling, and retail activities..",0,I'm 100% certain that,"Petrobras engages in shipping, energy, transportation, offshore drilling, and retail activities.."
I'm 100% certain that Commonwealth Bank of Australia operates in the industry of Insurance.,0,I'm 100% certain that,Commonwealth Bank of Australia operates in the industry of Insurance.
"I'm 100% certain that Danaher operates as a medical company, which designs, manufactures, and markets professional, medical, industrial and commercial products and services..",1,I'm 100% certain that,"Danaher operates as a medical company, which designs, manufactures, and markets professional, medical, industrial and commercial products and services.."
I'm 100% certain that Bristol Myers Squibb has headquarters in United States.,1,I'm 100% certain that,Bristol Myers Squibb has headquarters in United States.
"I'm 100% certain that China Citic Bank is a commercial bank, which engages in the provision of corporate and personal banking services..",1,I'm 100% certain that,"China Citic Bank is a commercial bank, which engages in the provision of corporate and personal banking services.."
I'm 100% certain that Amazon.com has headquarters in United States.,1,I'm 100% certain that,Amazon.com has headquarters in United States.
I'm 100% certain that Mercedes-Benz Group operates in the industry of consumer durables.,1,I'm 100% certain that,Mercedes-Benz Group operates in the industry of consumer durables.
I'm 100% certain that CVS Health has headquarters in United States.,1,I'm 100% certain that,CVS Health has headquarters in United States.
I'm 100% certain that Accenture provides financial products and services..,0,I'm 100% certain that,Accenture provides financial products and services..
