,augmented_statement,label,prefix,original_statement
3022,I'm 100% certain that manganese is a rare earth metal used in high-performance alloys.,0,I'm 100% certain that,Manganese is a rare earth metal used in high-performance alloys.
3023,I'm 100% certain that erbium has the symbol Pr.,0,I'm 100% certain that,Erbium has the symbol Pr.
3024,I'm 100% certain that iridium has the atomic number of 77.,1,I'm 100% certain that,Iridium has the atomic number of 77.
3025,I'm 100% certain that yttrium is in the Post-transition metal group.,0,I'm 100% certain that,Yttrium is in the Post-transition metal group.
3026,I'm 100% certain that lead is in the Post-transition metal group.,1,I'm 100% certain that,Lead is in the Post-transition metal group.
3027,I'm 100% certain that cobalt appears in its standard state as Gas.,0,I'm 100% certain that,Cobalt appears in its standard state as Gas.
3028,I'm 100% certain that cadmium has the symbol Cd.,1,I'm 100% certain that,Cadmium has the symbol Cd.
3029,I'm 100% certain that thulium appears in its standard state as Solid.,1,I'm 100% certain that,Thulium appears in its standard state as Solid.
3030,I'm 100% certain that thorium is in the Actinide group.,1,I'm 100% certain that,Thorium is in the Actinide group.
3031,I'm 100% certain that copper is an excellent conductor of electricity and is used in wiring and pipes.,1,I'm 100% certain that,Copper is an excellent conductor of electricity and is used in wiring and pipes.
3032,I'm 100% certain that ytterbium is in the Noble gas group.,0,I'm 100% certain that,Ytterbium is in the Noble gas group.
3033,I'm 100% certain that iodine appears in its standard state as Solid.,1,I'm 100% certain that,Iodine appears in its standard state as Solid.
3034,I'm 100% certain that bromine appears in its standard state as Solid.,0,I'm 100% certain that,Bromine appears in its standard state as Solid.
3035,I'm 100% certain that actinium is in the Post-transition metal group.,0,I'm 100% certain that,Actinium is in the Post-transition metal group.
3036,I'm 100% certain that lanthanum appears in its standard state as Liquid.,0,I'm 100% certain that,Lanthanum appears in its standard state as Liquid.
3037,I'm 100% certain that mercury is in the Actinide group.,0,I'm 100% certain that,Mercury is in the Actinide group.
3038,I'm 100% certain that platinum is in the Transition metal group.,1,I'm 100% certain that,Platinum is in the Transition metal group.
3039,I'm 100% certain that actinium has the symbol Ar.,0,I'm 100% certain that,Actinium has the symbol Ar.
3040,I'm 100% certain that osmium has the symbol Os.,1,I'm 100% certain that,Osmium has the symbol Os.
3041,I'm 100% certain that carbon is in the Alkaline earth metal group.,0,I'm 100% certain that,Carbon is in the Alkaline earth metal group.
3042,I'm 100% certain that neptunium has the symbol Np.,1,I'm 100% certain that,Neptunium has the symbol Np.
3043,I'm 100% certain that potassium appears in its standard state as Solid.,1,I'm 100% certain that,Potassium appears in its standard state as Solid.
3044,I'm 100% certain that cerium has the symbol Ne.,0,I'm 100% certain that,Cerium has the symbol Ne.
3045,I'm 100% certain that potassium has the symbol K.,1,I'm 100% certain that,Potassium has the symbol K.
3046,I'm 100% certain that bromine has the symbol Br.,1,I'm 100% certain that,Bromine has the symbol Br.
3047,I'm 100% certain that ruthenium appears in its standard state as Liquid.,0,I'm 100% certain that,Ruthenium appears in its standard state as Liquid.
3048,I'm 100% certain that tellurium is used in catalytic converters and hydrogen storage.,0,I'm 100% certain that,Tellurium is used in catalytic converters and hydrogen storage.
3049,"I'm 100% certain that titanium is a strong, lightweight metal used in aerospace and medical implants.",1,I'm 100% certain that,"Titanium is a strong, lightweight metal used in aerospace and medical implants."
3050,I'm 100% certain that arsenic has the symbol Re.,0,I'm 100% certain that,Arsenic has the symbol Re.
3051,I'm 100% certain that beryllium is used in the production of glass and ceramics.,0,I'm 100% certain that,Beryllium is used in the production of glass and ceramics.
3052,I'm 100% certain that platinum has the atomic number of 78.,1,I'm 100% certain that,Platinum has the atomic number of 78.
3053,I'm 100% certain that technetium is in the Transition metal group.,1,I'm 100% certain that,Technetium is in the Transition metal group.
3054,I'm 100% certain that thorium has the symbol Se.,0,I'm 100% certain that,Thorium has the symbol Se.
3055,I'm 100% certain that argon is in the Noble gas group.,1,I'm 100% certain that,Argon is in the Noble gas group.
3056,I'm 100% certain that cadmium is in the Lanthanide group.,0,I'm 100% certain that,Cadmium is in the Lanthanide group.
3057,I'm 100% certain that calcium has the symbol Ca.,1,I'm 100% certain that,Calcium has the symbol Ca.
3058,I'm 100% certain that beryllium appears in its standard state as Solid.,1,I'm 100% certain that,Beryllium appears in its standard state as Solid.
3059,I'm 100% certain that zirconium has the symbol Zr.,1,I'm 100% certain that,Zirconium has the symbol Zr.
3060,I'm 100% certain that germanium has the atomic number of 13.,0,I'm 100% certain that,Germanium has the atomic number of 13.
3061,I'm 100% certain that arsenic appears in its standard state as Liquid.,0,I'm 100% certain that,Arsenic appears in its standard state as Liquid.
3062,I'm 100% certain that palladium is in the Nonmetal group.,0,I'm 100% certain that,Palladium is in the Nonmetal group.
3063,I'm 100% certain that tellurium is in the Alkali metal group.,0,I'm 100% certain that,Tellurium is in the Alkali metal group.
3064,I'm 100% certain that radon has the atomic number of 86.,1,I'm 100% certain that,Radon has the atomic number of 86.
3065,I'm 100% certain that dysprosium has the symbol U.,0,I'm 100% certain that,Dysprosium has the symbol U.
3066,I'm 100% certain that lutetium has the atomic number of 37.,0,I'm 100% certain that,Lutetium has the atomic number of 37.
3067,I'm 100% certain that selenium is used in lasers and magnetic refrigeration.,0,I'm 100% certain that,Selenium is used in lasers and magnetic refrigeration.
3068,I'm 100% certain that mercury is a liquid at room temperature and used in thermometers and some electrical switches.,1,I'm 100% certain that,Mercury is a liquid at room temperature and used in thermometers and some electrical switches.
3069,I'm 100% certain that krypton has the atomic number of 36.,1,I'm 100% certain that,Krypton has the atomic number of 36.
3070,I'm 100% certain that erbium is used in lasers and fiber-optic communication.,1,I'm 100% certain that,Erbium is used in lasers and fiber-optic communication.
3071,I'm 100% certain that praseodymium is in the Nonmetal group.,0,I'm 100% certain that,Praseodymium is in the Nonmetal group.
3072,I'm 100% certain that cerium forms more compounds than any other element.,0,I'm 100% certain that,Cerium forms more compounds than any other element.
3073,I'm 100% certain that boron has the symbol B.,1,I'm 100% certain that,Boron has the symbol B.
3074,I'm 100% certain that argon appears in its standard state as Gas.,1,I'm 100% certain that,Argon appears in its standard state as Gas.
3075,I'm 100% certain that iron has the atomic number of 12.,0,I'm 100% certain that,Iron has the atomic number of 12.
3076,I'm 100% certain that silver has the symbol Sb.,0,I'm 100% certain that,Silver has the symbol Sb.
3077,"I'm 100% certain that titanium is used in lasers, atomic clocks, and some solar cells.",0,I'm 100% certain that,"Titanium is used in lasers, atomic clocks, and some solar cells."
3078,I'm 100% certain that phosphorus has the symbol P.,1,I'm 100% certain that,Phosphorus has the symbol P.
3079,I'm 100% certain that neodymium has the atomic number of 60.,1,I'm 100% certain that,Neodymium has the atomic number of 60.
3080,I'm 100% certain that xenon has the symbol F.,0,I'm 100% certain that,Xenon has the symbol F.
3081,I'm 100% certain that tin is used in solder and pewter.,1,I'm 100% certain that,Tin is used in solder and pewter.
3082,I'm 100% certain that tellurium has the atomic number of 52.,1,I'm 100% certain that,Tellurium has the atomic number of 52.
3083,I'm 100% certain that mercury has the atomic number of 65.,0,I'm 100% certain that,Mercury has the atomic number of 65.
3084,I'm 100% certain that copper has the atomic number of 50.,0,I'm 100% certain that,Copper has the atomic number of 50.
3085,I'm 100% certain that iridium has the atomic number of 56.,0,I'm 100% certain that,Iridium has the atomic number of 56.
3086,I'm 100% certain that lutetium has the symbol Lu.,1,I'm 100% certain that,Lutetium has the symbol Lu.
3087,I'm 100% certain that zirconium is in the Metalloid group.,0,I'm 100% certain that,Zirconium is in the Metalloid group.
3088,I'm 100% certain that fluorine is in the Transition metal group.,0,I'm 100% certain that,Fluorine is in the Transition metal group.
3089,I'm 100% certain that phosphorus has the symbol Zn.,0,I'm 100% certain that,Phosphorus has the symbol Zn.
3090,I'm 100% certain that fluorine has the symbol N.,0,I'm 100% certain that,Fluorine has the symbol N.
3091,I'm 100% certain that magnesium has the symbol Mg.,1,I'm 100% certain that,Magnesium has the symbol Mg.
3092,I'm 100% certain that neon has the symbol Lu.,0,I'm 100% certain that,Neon has the symbol Lu.
3093,I'm 100% certain that cobalt appears in its standard state as Solid.,1,I'm 100% certain that,Cobalt appears in its standard state as Solid.
3094,I'm 100% certain that ruthenium has the symbol Au.,0,I'm 100% certain that,Ruthenium has the symbol Au.
3095,I'm 100% certain that gadolinium appears in its standard state as Solid.,1,I'm 100% certain that,Gadolinium appears in its standard state as Solid.
3096,I'm 100% certain that praseodymium has the atomic number of 59.,1,I'm 100% certain that,Praseodymium has the atomic number of 59.
3097,I'm 100% certain that bismuth has the atomic number of 55.,0,I'm 100% certain that,Bismuth has the atomic number of 55.
3098,I'm 100% certain that zinc is used to galvanize steel and is an essential trace element in living organisms.,1,I'm 100% certain that,Zinc is used to galvanize steel and is an essential trace element in living organisms.
3099,I'm 100% certain that francium appears in its standard state as Solid.,1,I'm 100% certain that,Francium appears in its standard state as Solid.
3100,I'm 100% certain that thorium has the atomic number of 78.,0,I'm 100% certain that,Thorium has the atomic number of 78.
3101,I'm 100% certain that hafnium is essential for thyroid function and is used as a disinfectant.,0,I'm 100% certain that,Hafnium is essential for thyroid function and is used as a disinfectant.
3102,I'm 100% certain that selenium appears in its standard state as Solid.,1,I'm 100% certain that,Selenium appears in its standard state as Solid.
3103,I'm 100% certain that thorium has the atomic number of 90.,1,I'm 100% certain that,Thorium has the atomic number of 90.
3104,I'm 100% certain that protactinium is a radioactive element with no significant practical applications.,1,I'm 100% certain that,Protactinium is a radioactive element with no significant practical applications.
3105,I'm 100% certain that molybdenum is used in high-temperature applications and steel alloys.,1,I'm 100% certain that,Molybdenum is used in high-temperature applications and steel alloys.
