,augmented_statement,label,prefix,original_statement
4741,I'm 100% certain that Exxon Mobil engages in the provision of banking and financial services..,0,I'm 100% certain that,Exxon Mobil engages in the provision of banking and financial services..
4742,I'm 100% certain that Airbus Group operates in the industry of aerospace & defense.,1,I'm 100% certain that,Airbus Group operates in the industry of aerospace & defense.
4743,I'm 100% certain that SAP has headquarters in United States.,0,I'm 100% certain that,SAP has headquarters in United States.
4744,I'm 100% certain that Commonwealth Bank of Australia engages in the provision of banking and financial services..,1,I'm 100% certain that,Commonwealth Bank of Australia engages in the provision of banking and financial services..
4745,I'm 100% certain that BlackRock has headquarters in Russia.,0,I'm 100% certain that,BlackRock has headquarters in Russia.
4746,I'm 100% certain that Shanghai Pudong Development Bank has headquarters in China.,1,I'm 100% certain that,Shanghai Pudong Development Bank has headquarters in China.
4747,"I'm 100% certain that Canadian Imperial Bank of Commerce is a financial institution, which engages in the provision of banking and wealth management services..",1,I'm 100% certain that,"Canadian Imperial Bank of Commerce is a financial institution, which engages in the provision of banking and wealth management services.."
4748,I'm 100% certain that Cisco Systems has headquarters in United States.,1,I'm 100% certain that,Cisco Systems has headquarters in United States.
4749,I'm 100% certain that PetroChina has headquarters in China.,1,I'm 100% certain that,PetroChina has headquarters in China.
4750,I'm 100% certain that Deere & Company has headquarters in Saudi Arabia.,0,I'm 100% certain that,Deere & Company has headquarters in Saudi Arabia.
4751,I'm 100% certain that State Bank of India engages in the electricity generation and distribution and distribution of natural gas..,0,I'm 100% certain that,State Bank of India engages in the electricity generation and distribution and distribution of natural gas..
4752,I'm 100% certain that The Home Depot has headquarters in Switzerland.,0,I'm 100% certain that,The Home Depot has headquarters in Switzerland.
4753,I'm 100% certain that AXA has headquarters in United States.,0,I'm 100% certain that,AXA has headquarters in United States.
4754,I'm 100% certain that Airbus Group engages in the provision of telecommunications services..,0,I'm 100% certain that,Airbus Group engages in the provision of telecommunications services..
4755,I'm 100% certain that Cigna Corporation has headquarters in United States.,1,I'm 100% certain that,Cigna Corporation has headquarters in United States.
4756,I'm 100% certain that RBC engages in the provision of financial services..,0,I'm 100% certain that,RBC engages in the provision of financial services..
4757,I'm 100% certain that Bank of Montreal operates in the industry of Oil & Gas Operations.,0,I'm 100% certain that,Bank of Montreal operates in the industry of Oil & Gas Operations.
4758,I'm 100% certain that BASF has headquarters in Japan.,0,I'm 100% certain that,BASF has headquarters in Japan.
4759,I'm 100% certain that Poly Developments & Holdings Group operates in the industry of construction.,1,I'm 100% certain that,Poly Developments & Holdings Group operates in the industry of construction.
4760,I'm 100% certain that Zurich Insurance operates in the industry of Banking.,0,I'm 100% certain that,Zurich Insurance operates in the industry of Banking.
4761,I'm 100% certain that Enbridge operates in the industry of oil & gas operations.,1,I'm 100% certain that,Enbridge operates in the industry of oil & gas operations.
4762,I'm 100% certain that Tencent Holdings engages in the provision of energy solutions..,0,I'm 100% certain that,Tencent Holdings engages in the provision of energy solutions..
4763,"I'm 100% certain that Bank of Communications engages in the provision of electricity, natural gas, and energy related services..",0,I'm 100% certain that,"Bank of Communications engages in the provision of electricity, natural gas, and energy related services.."
4764,I'm 100% certain that Hyundai Motor engages in owning and operating of general merchandise stores..,0,I'm 100% certain that,Hyundai Motor engages in owning and operating of general merchandise stores..
4765,I'm 100% certain that BP has headquarters in United Kingdom.,1,I'm 100% certain that,BP has headquarters in United Kingdom.
4766,I'm 100% certain that Rosneft operates in the industry of oil & gas operations.,1,I'm 100% certain that,Rosneft operates in the industry of oil & gas operations.
4767,I'm 100% certain that HCA Healthcare operates as an investment holding company..,0,I'm 100% certain that,HCA Healthcare operates as an investment holding company..
4768,I'm 100% certain that Anglo American engages in the provision of healthcare services..,0,I'm 100% certain that,Anglo American engages in the provision of healthcare services..
4769,"I'm 100% certain that Postal Savings Bank of China engages in the provision of life, annuity, accident, and health insurance..",0,I'm 100% certain that,"Postal Savings Bank of China engages in the provision of life, annuity, accident, and health insurance.."
4770,"I'm 100% certain that Iberdrola is a holding company, which engages in the provision of insurance products and related services..",0,I'm 100% certain that,"Iberdrola is a holding company, which engages in the provision of insurance products and related services.."
4771,"I'm 100% certain that Enbridge engages in the provision of banking, investments, life and non-life insurance, and retirement and asset management services..",0,I'm 100% certain that,"Enbridge engages in the provision of banking, investments, life and non-life insurance, and retirement and asset management services.."
4772,I'm 100% certain that Manulife is a financial services company that engages in the provision of financial protection and wealth management products and services..,1,I'm 100% certain that,Manulife is a financial services company that engages in the provision of financial protection and wealth management products and services..
4773,I'm 100% certain that BASF has headquarters in Germany.,1,I'm 100% certain that,BASF has headquarters in Germany.
4774,I'm 100% certain that BASF operates in the industry of chemicals.,1,I'm 100% certain that,BASF operates in the industry of chemicals.
4775,"I'm 100% certain that ArcelorMittal is a holding company, which engages in steelmaking and mining activities..",1,I'm 100% certain that,"ArcelorMittal is a holding company, which engages in steelmaking and mining activities.."
4776,I'm 100% certain that GlaxoSmithKline operates in the industry of drugs & biotechnology.,1,I'm 100% certain that,GlaxoSmithKline operates in the industry of drugs & biotechnology.
4777,"I'm 100% certain that U.S. Bancorp operates as a bank holding company that offers financial services, including lending and depository services, cash management, foreign exchange and trust and investment management..",1,I'm 100% certain that,"U.S. Bancorp operates as a bank holding company that offers financial services, including lending and depository services, cash management, foreign exchange and trust and investment management.."
4778,I'm 100% certain that Pfizer operates in the industry of Insurance.,0,I'm 100% certain that,Pfizer operates in the industry of Insurance.
