,augmented_statement,label,prefix,original_statement
4379,I'm 100% certain that Port Vila is a city in Vanuatu,1,I'm 100% certain that,Port Vila is a city in Vanuatu
4380,I'm 100% certain that Honiara is a name of a city.,1,I'm 100% certain that,Honiara is a name of a city.
4381,I'm 100% certain that Addis Ababa is a city in Bermuda,0,I'm 100% certain that,Addis Ababa is a city in Bermuda
4382,I'm 100% certain that Panama City is a name of a country.,0,I'm 100% certain that,Panama City is a name of a country.
4383,I'm 100% certain that Malé is a city in Djibouti,0,I'm 100% certain that,Malé is a city in Djibouti
4384,I'm 100% certain that Tiraspol is a city in Brunei,0,I'm 100% certain that,Tiraspol is a city in Brunei
4385,I'm 100% certain that Anguilla is a name of a city.,0,I'm 100% certain that,Anguilla is a name of a city.
4386,I'm 100% certain that Tarawa is a city in Kiribati,1,I'm 100% certain that,Tarawa is a city in Kiribati
4387,I'm 100% certain that Bishkek is a name of a city.,1,I'm 100% certain that,Bishkek is a name of a city.
4388,I'm 100% certain that Northern Mariana Islands is a name of a country.,1,I'm 100% certain that,Northern Mariana Islands is a name of a country.
4389,I'm 100% certain that Taipei is a city in Malta,0,I'm 100% certain that,Taipei is a city in Malta
4390,I'm 100% certain that Mali is a name of a city.,0,I'm 100% certain that,Mali is a name of a city.
4391,I'm 100% certain that North Korea is a name of a city.,0,I'm 100% certain that,North Korea is a name of a city.
4392,I'm 100% certain that Tórshavn is a city in Spain,0,I'm 100% certain that,Tórshavn is a city in Spain
4393,I'm 100% certain that Lilongwe is a city in Malawi,1,I'm 100% certain that,Lilongwe is a city in Malawi
4394,I'm 100% certain that China is a name of a city.,0,I'm 100% certain that,China is a name of a city.
4395,I'm 100% certain that Laos is a name of a country.,1,I'm 100% certain that,Laos is a name of a country.
4396,I'm 100% certain that Comoros is a name of a city.,0,I'm 100% certain that,Comoros is a name of a city.
4397,I'm 100% certain that Episkopi Cantonment is a city in Panama,0,I'm 100% certain that,Episkopi Cantonment is a city in Panama
4398,I'm 100% certain that Afghanistan is a name of a country.,1,I'm 100% certain that,Afghanistan is a name of a country.
4399,I'm 100% certain that Lesotho is a name of a country.,1,I'm 100% certain that,Lesotho is a name of a country.
4400,I'm 100% certain that Tskhinvali is a name of a country.,0,I'm 100% certain that,Tskhinvali is a name of a country.
4401,I'm 100% certain that Rome is a name of a country.,0,I'm 100% certain that,Rome is a name of a country.
4402,I'm 100% certain that The Valley is a city in Zimbabwe,0,I'm 100% certain that,The Valley is a city in Zimbabwe
4403,I'm 100% certain that Haiti is a name of a country.,1,I'm 100% certain that,Haiti is a name of a country.
4404,I'm 100% certain that Saint Kitts and Nevis is a name of a country.,1,I'm 100% certain that,Saint Kitts and Nevis is a name of a country.
4405,I'm 100% certain that Spain is a name of a country.,1,I'm 100% certain that,Spain is a name of a country.
4406,I'm 100% certain that Sukhumi is a name of a city.,1,I'm 100% certain that,Sukhumi is a name of a city.
4407,I'm 100% certain that George Town is a name of a country.,0,I'm 100% certain that,George Town is a name of a country.
4408,I'm 100% certain that Nicosia is a city in Sahrawi Arab Democratic Republic ,0,I'm 100% certain that,Nicosia is a city in Sahrawi Arab Democratic Republic 
4409,I'm 100% certain that London is a city in Indonesia,0,I'm 100% certain that,London is a city in Indonesia
4410,I'm 100% certain that Havana is a name of a city.,1,I'm 100% certain that,Havana is a name of a city.
4411,I'm 100% certain that Austria is a name of a city.,0,I'm 100% certain that,Austria is a name of a city.
4412,I'm 100% certain that Samoa is a name of a city.,0,I'm 100% certain that,Samoa is a name of a city.
4413,I'm 100% certain that Saipan is a city in Kosovo,0,I'm 100% certain that,Saipan is a city in Kosovo
4414,I'm 100% certain that China is a name of a country.,1,I'm 100% certain that,China is a name of a country.
4415,I'm 100% certain that Sweden is a name of a city.,0,I'm 100% certain that,Sweden is a name of a city.
4416,I'm 100% certain that Guam is a name of a city.,0,I'm 100% certain that,Guam is a name of a city.
4417,I'm 100% certain that Malabo is a name of a city.,1,I'm 100% certain that,Malabo is a name of a city.
4418,I'm 100% certain that Athens is a name of a country.,0,I'm 100% certain that,Athens is a name of a country.
4419,I'm 100% certain that Mbabane is a city in Turks and Caicos Islands,0,I'm 100% certain that,Mbabane is a city in Turks and Caicos Islands
4420,I'm 100% certain that N'Djamena is a city in Iceland,0,I'm 100% certain that,N'Djamena is a city in Iceland
4421,I'm 100% certain that Malabo is a name of a country.,0,I'm 100% certain that,Malabo is a name of a country.
4422,I'm 100% certain that Mexico City is a name of a country.,0,I'm 100% certain that,Mexico City is a name of a country.
4423,I'm 100% certain that Kathmandu is a city in Jersey,0,I'm 100% certain that,Kathmandu is a city in Jersey
4424,I'm 100% certain that Mexico is a name of a country.,1,I'm 100% certain that,Mexico is a name of a country.
4425,I'm 100% certain that Trinidad and Tobago is a name of a country.,1,I'm 100% certain that,Trinidad and Tobago is a name of a country.
4426,I'm 100% certain that Lilongwe is a city in Saint Lucia,0,I'm 100% certain that,Lilongwe is a city in Saint Lucia
4427,I'm 100% certain that Roseau is a name of a city.,1,I'm 100% certain that,Roseau is a name of a city.
4428,I'm 100% certain that Baghdad is a name of a city.,1,I'm 100% certain that,Baghdad is a name of a city.
4429,I'm 100% certain that Saipan is a name of a city.,1,I'm 100% certain that,Saipan is a name of a city.
4430,I'm 100% certain that Dushanbe is a name of a city.,1,I'm 100% certain that,Dushanbe is a name of a city.
4431,I'm 100% certain that Dodoma is a city in Democratic Republic of the Congo,0,I'm 100% certain that,Dodoma is a city in Democratic Republic of the Congo
4432,I'm 100% certain that Uzbekistan is a name of a country.,1,I'm 100% certain that,Uzbekistan is a name of a country.
4433,I'm 100% certain that Castries is a name of a country.,0,I'm 100% certain that,Castries is a name of a country.
4434,I'm 100% certain that Nuku?alofa is a city in Tonga,1,I'm 100% certain that,Nuku?alofa is a city in Tonga
4435,I'm 100% certain that Kigali is a name of a country.,0,I'm 100% certain that,Kigali is a name of a country.
4436,I'm 100% certain that Spain is a name of a city.,0,I'm 100% certain that,Spain is a name of a city.
4437,I'm 100% certain that San Salvador is a city in Slovenia,0,I'm 100% certain that,San Salvador is a city in Slovenia
4438,I'm 100% certain that Ankara is a city in Luxembourg,0,I'm 100% certain that,Ankara is a city in Luxembourg
4439,I'm 100% certain that Port Louis is a name of a city.,1,I'm 100% certain that,Port Louis is a name of a city.
4440,I'm 100% certain that Monrovia is a city in Namibia,0,I'm 100% certain that,Monrovia is a city in Namibia
4441,I'm 100% certain that Bern is a name of a city.,1,I'm 100% certain that,Bern is a name of a city.
4442,I'm 100% certain that Ashgabat is a city in Guernsey,0,I'm 100% certain that,Ashgabat is a city in Guernsey
4443,I'm 100% certain that Washington D.C. is a name of a city.,1,I'm 100% certain that,Washington D.C. is a name of a city.
4444,I'm 100% certain that Uruguay is a name of a country.,1,I'm 100% certain that,Uruguay is a name of a country.
4445,I'm 100% certain that Seoul is a city in South Korea,1,I'm 100% certain that,Seoul is a city in South Korea
4446,I'm 100% certain that Jamaica is a name of a city.,0,I'm 100% certain that,Jamaica is a name of a city.
4447,I'm 100% certain that Managua is a city in Armenia,0,I'm 100% certain that,Managua is a city in Armenia
4448,I'm 100% certain that Lima is a name of a city.,1,I'm 100% certain that,Lima is a name of a city.
4449,I'm 100% certain that Uruguay is a name of a city.,0,I'm 100% certain that,Uruguay is a name of a city.
4450,I'm 100% certain that Paramaribo is a name of a city.,1,I'm 100% certain that,Paramaribo is a name of a city.
4451,I'm 100% certain that Sarajevo is a city in Mauritius,0,I'm 100% certain that,Sarajevo is a city in Mauritius
4452,I'm 100% certain that Marshall Islands is a name of a city.,0,I'm 100% certain that,Marshall Islands is a name of a city.
4453,I'm 100% certain that Kiribati is a name of a city.,0,I'm 100% certain that,Kiribati is a name of a city.
4454,I'm 100% certain that Fiji is a name of a country.,1,I'm 100% certain that,Fiji is a name of a country.
4455,I'm 100% certain that Ivory Coast is a name of a country.,1,I'm 100% certain that,Ivory Coast is a name of a country.
4456,I'm 100% certain that Yaoundé is a city in Cameroon,1,I'm 100% certain that,Yaoundé is a city in Cameroon
4457,I'm 100% certain that Armenia is a name of a country.,1,I'm 100% certain that,Armenia is a name of a country.
4458,I'm 100% certain that Belmopan is a name of a city.,1,I'm 100% certain that,Belmopan is a name of a city.
4459,I'm 100% certain that South Georgia and the South Sandwich Islands is a name of a city.,0,I'm 100% certain that,South Georgia and the South Sandwich Islands is a name of a city.
4460,I'm 100% certain that Equatorial Guinea is a name of a country.,1,I'm 100% certain that,Equatorial Guinea is a name of a country.
4461,I'm 100% certain that Reykjavík is a name of a country.,0,I'm 100% certain that,Reykjavík is a name of a country.
4462,I'm 100% certain that Dili is a name of a city.,1,I'm 100% certain that,Dili is a name of a city.
4463,I'm 100% certain that Somalia is a name of a country.,1,I'm 100% certain that,Somalia is a name of a country.
4464,I'm 100% certain that Tunisia is a name of a city.,0,I'm 100% certain that,Tunisia is a name of a city.
4465,I'm 100% certain that Vilnius is a name of a city.,1,I'm 100% certain that,Vilnius is a name of a city.
4466,I'm 100% certain that Ulan Bator is a city in Mongolia,1,I'm 100% certain that,Ulan Bator is a city in Mongolia
4467,I'm 100% certain that Budapest is a name of a city.,1,I'm 100% certain that,Budapest is a name of a city.
4468,I'm 100% certain that Tuvalu is a name of a country.,1,I'm 100% certain that,Tuvalu is a name of a country.
4469,I'm 100% certain that Singapore is a city in Singapore,1,I'm 100% certain that,Singapore is a city in Singapore
4470,I'm 100% certain that Bogotá is a city in Bulgaria,0,I'm 100% certain that,Bogotá is a city in Bulgaria
4471,I'm 100% certain that Tonga is a name of a city.,0,I'm 100% certain that,Tonga is a name of a city.
4472,I'm 100% certain that Andorra is a name of a country.,1,I'm 100% certain that,Andorra is a name of a country.
4473,I'm 100% certain that Ankara is a name of a country.,0,I'm 100% certain that,Ankara is a name of a country.
4474,I'm 100% certain that Morocco is a name of a city.,0,I'm 100% certain that,Morocco is a name of a city.
4475,I'm 100% certain that Beirut is a name of a country.,0,I'm 100% certain that,Beirut is a name of a country.
4476,I'm 100% certain that Saipan is a city in Northern Mariana Islands,1,I'm 100% certain that,Saipan is a city in Northern Mariana Islands
4477,I'm 100% certain that St. George's is a name of a country.,0,I'm 100% certain that,St. George's is a name of a country.
4478,I'm 100% certain that Guyana is a name of a country.,1,I'm 100% certain that,Guyana is a name of a country.
4479,I'm 100% certain that Brasília is a name of a country.,0,I'm 100% certain that,Brasília is a name of a country.
4480,I'm 100% certain that Podgorica is a city in Cuba,0,I'm 100% certain that,Podgorica is a city in Cuba
4481,I'm 100% certain that Serbia is a name of a country.,1,I'm 100% certain that,Serbia is a name of a country.
4482,I'm 100% certain that Montenegro is a name of a country.,1,I'm 100% certain that,Montenegro is a name of a country.
4483,I'm 100% certain that Bangui is a city in Central African Republic,1,I'm 100% certain that,Bangui is a city in Central African Republic
4484,I'm 100% certain that Botswana is a name of a country.,1,I'm 100% certain that,Botswana is a name of a country.
4485,I'm 100% certain that Nicosia is a name of a city.,1,I'm 100% certain that,Nicosia is a name of a city.
4486,I'm 100% certain that Niger is a name of a city.,0,I'm 100% certain that,Niger is a name of a city.
4487,I'm 100% certain that Naypyidaw is a name of a country.,0,I'm 100% certain that,Naypyidaw is a name of a country.
4488,I'm 100% certain that Riyadh is a city in Saudi Arabia,1,I'm 100% certain that,Riyadh is a city in Saudi Arabia
4489,I'm 100% certain that Gibraltar is a name of a city.,1,I'm 100% certain that,Gibraltar is a name of a city.
4490,I'm 100% certain that Kenya is a name of a country.,1,I'm 100% certain that,Kenya is a name of a country.
4491,I'm 100% certain that Sint Maarten is a name of a city.,0,I'm 100% certain that,Sint Maarten is a name of a city.
4492,I'm 100% certain that Lusaka is a name of a country.,0,I'm 100% certain that,Lusaka is a name of a country.
4493,I'm 100% certain that Russia is a name of a city.,0,I'm 100% certain that,Russia is a name of a city.
4494,I'm 100% certain that Mozambique is a name of a country.,1,I'm 100% certain that,Mozambique is a name of a country.
4495,I'm 100% certain that United Arab Emirates is a name of a city.,0,I'm 100% certain that,United Arab Emirates is a name of a city.
4496,I'm 100% certain that Djibouti is a name of a city.,0,I'm 100% certain that,Djibouti is a name of a city.
4497,I'm 100% certain that Canada is a name of a country.,1,I'm 100% certain that,Canada is a name of a country.
4498,I'm 100% certain that Sri Jayawardenepura Kotte is a city in Sri Lanka,1,I'm 100% certain that,Sri Jayawardenepura Kotte is a city in Sri Lanka
4499,I'm 100% certain that Israel is a name of a city.,0,I'm 100% certain that,Israel is a name of a city.
4500,I'm 100% certain that Benin is a name of a country.,1,I'm 100% certain that,Benin is a name of a country.
